demand,phase,before_mask,after_mask,added_facility,mean_before,mean_after,change_rate,target_before,target_after
flat,2,4,6,12002,2055.696354166667,2566.6213541666666,0.2485410838835278,16000,19000
flat,2,4,12,12004,2055.696354166667,3332.8890625,0.6212944366732986,16000,25000
flat,2,4,20,12005,2055.696354166667,6805.2109375,2.3104164064437813,16000,52600
flat,2,4,36,12006,2055.696354166667,10401.4578125,4.0598220848217235,16000,75500
flat,2,5,7,12002,2198.459895833333,2488.8072916666665,0.132068543248671,16000,19000
flat,2,5,13,12004,2198.459895833333,3219.272916666667,0.46433097222653275,16000,25000
flat,2,5,21,12005,2198.459895833333,6319.928125,1.8747070333090665,16000,46600
flat,2,5,37,12006,2198.459895833333,9571.581770833332,3.353766829667454,16000,75500
flat,2,6,7,12001,2566.6213541666666,2488.8072916666665,-0.03031770244320464,19000,19000
flat,2,6,14,12004,2566.6213541666666,3436.6911458333334,0.3389942151981986,19000,25000
flat,2,6,22,12005,2566.6213541666666,6335.7109375,1.4685023863043036,19000,46600
flat,2,6,38,12006,2566.6213541666666,9393.2703125,2.6597803167385465,19000,66700
flat,2,7,15,12004,2488.8072916666665,3218.8640625,0.29333599804123045,19000,25000
flat,2,7,23,12005,2488.8072916666665,5855.2921875,1.3526498845874553,19000,46600
flat,2,7,39,12006,2488.8072916666665,8618.957291666668,2.4630874477609135,19000,66700
flat,2,8,9,12001,2516.8942708333334,2559.0213541666667,0.01673772467183743,19000,19000
flat,2,8,10,12002,2516.8942708333334,2939.25625,0.16781077539138112,19000,21700
flat,2,8,12,12003,2516.8942708333334,3332.8890625,0.32420702018463965,19000,25000
flat,2,8,24,12005,2516.8942708333334,7213.1578125,1.8658962341361094,19000,52600
flat,2,8,40,12006,2516.8942708333334,10905.605208333332,3.3329611953554696,19000,86000
flat,2,9,11,12002,2559.0213541666667,2847.5078125,0.11273311880090886,19000,21700
flat,2,9,13,12003,2559.0213541666667,3219.272916666667,0.258009399345168,19000,25000
flat,2,9,25,12005,2559.0213541666667,6820.198958333333,1.6651590645105419,19000,52600
flat,2,9,41,12006,2559.0213541666667,10243.722916666668,3.002984539377745,19000,75500
flat,2,10,11,12001,2939.25625,2847.5078125,-0.03121484814398201,21700,21700
flat,2,10,14,12003,2939.25625,3436.6911458333334,0.16923835607505588,21700,25000
flat,2,10,26,12005,2939.25625,6847.015625,1.3295061888530477,21700,52600
flat,2,10,42,12006,2939.25625,10126.303645833334,2.4451925196496,21700,75500
flat,2,11,15,12003,2847.5078125,3218.8640625,0.13041447976712095,21700,25000
flat,2,11,27,12005,2847.5078125,6286.931770833334,1.2078716494595514,21700,46600
flat,2,11,43,12006,2847.5078125,9210.233854166667,2.2344894063979557,21700,66700
flat,2,12,13,12001,3332.8890625,3219.272916666667,-0.03408938722614119,25000,25000
flat,2,12,14,12002,3332.8890625,3436.6911458333334,0.031144776014678355,25000,25000
flat,2,12,28,12005,3332.8890625,7031.660416666667,1.109779319024864,25000,52600
flat,2,12,44,12006,3332.8890625,10170.260416666666,2.0514848307125932,25000,75500
flat,2,13,15,12002,3219.272916666667,3218.8640625,-0.00012700202103099745,25000,25000
flat,2,13,29,12005,3219.272916666667,6464.561979166667,1.008081373187916,25000,46600
flat,2,13,45,12006,3219.272916666667,9275.895833333334,1.8813636101837177,25000,66700
flat,2,14,15,12001,3436.6911458333334,3218.8640625,-0.06338279295112936,25000,25000
flat,2,14,30,12005,3436.6911458333334,6441.1015625,0.8742160087062909,25000,46600
flat,2,14,46,12006,3436.6911458333334,9109.245833333332,1.6505861151874068,25000,66700
flat,2,15,31,12005,3218.8640625,5986.0265625,0.8596705068218458,25000,46600
flat,2,15,47,12006,3218.8640625,8387.394791666668,1.6057002187139329,25000,66700
flat,2,16,17,12001,6246.884895833334,6392.1640625,0.02325625797324471,46600,46600
flat,2,16,18,12002,6246.884895833334,6581.299479166667,0.0535330150802662,46600,46600
flat,2,16,20,12003,6246.884895833334,6805.2109375,0.08937671351029208,46600,52600
flat,2,16,24,12004,6246.884895833334,7213.1578125,0.15468076213652804,46600,52600
flat,2,16,48,12006,6246.884895833334,13346.601041666667,1.1365210443638616,46600,97900
flat,2,17,19,12002,6392.1640625,6097.005208333333,-0.04617510615821541,46600,46600
flat,2,17,21,12003,6392.1640625,6319.928125,-0.011300701420318027,46600,46600
flat,2,17,25,12004,6392.1640625,6820.198958333333,0.06696243895622533,46600,52600
flat,2,17,49,12006,6392.1640625,12039.021875,0.8834031412972672,46600,86000
flat,2,18,19,12001,6581.299479166667,6097.005208333333,-0.07358642048829178,46600,46600
flat,2,18,22,12003,6581.299479166667,6335.7109375,-0.03731611704407101,46600,46600
flat,2,18,26,12004,6581.299479166667,6847.015625,0.04037441947057219,46600,52600
flat,2,18,50,12006,6581.299479166667,11725.2703125,0.7816041269078777,46600,86000
flat,2,19,23,12003,6097.005208333333,5855.2921875,-0.039644548852108885,46600,46600
flat,2,19,27,12004,6097.005208333333,6286.931770833334,0.03115079551521638,46600,46600
flat,2,19,51,12006,6097.005208333333,10632.271354166667,0.7438514468766686,46600,75500
flat,2,20,21,12001,6805.2109375,6319.928125,-0.07131047324717843,52600,46600
flat,2,20,22,12002,6805.2109375,6335.7109375,-0.06899124866399486,52600,46600
flat,2,20,28,12004,6805.2109375,7031.660416666667,0.033275894200254674,52600,52600
flat,2,20,52,12006,6805.2109375,11695.426041666668,0.7185986076080639,52600,86000
flat,2,21,23,12002,6319.928125,5855.2921875,-0.07351918064732743,46600,46600
flat,2,21,29,12004,6319.928125,6464.561979166667,0.022885363774080236,46600,46600
flat,2,21,53,12006,6319.928125,10631.6984375,0.682249897027112,46600,75500
flat,2,22,23,12001,6335.7109375,5855.2921875,-0.07582712575418848,46600,46600
flat,2,22,30,12004,6335.7109375,6441.1015625,0.01663438026760522,46600,46600
flat,2,22,54,12006,6335.7109375,10403.29375,0.6420089004415694,46600,75500
flat,2,23,31,12004,5855.2921875,5986.0265625,0.022327557842304557,46600,46600
flat,2,23,55,12006,5855.2921875,9595.006770833334,0.6386896611781312,46600,75500
flat,2,24,25,12001,7213.1578125,6820.198958333333,-0.05447806139575795,52600,52600
flat,2,24,26,12002,7213.1578125,6847.015625,-0.050760318437161556,52600,52600
flat,2,24,28,12003,7213.1578125,7031.660416666667,-0.02516198876431186,52600,52600
flat,2,24,56,12006,7213.1578125,12755.382291666667,0.7683492616177483,52600,97900
flat,2,25,27,12002,6820.198958333333,6286.931770833334,-0.07818938871987324,52600,46600
flat,2,25,29,12003,6820.198958333333,6464.561979166667,-0.05214466342395008,52600,46600
flat,2,25,57,12006,6820.198958333333,11482.652604166668,0.6836242863760544,52600,86000
flat,2,26,27,12001,6847.015625,6286.931770833334,-0.08179970440284579,52600,46600
flat,2,26,30,12003,6847.015625,6441.1015625,-0.059283355659057624,52600,46600
flat,2,26,58,12006,6847.015625,11154.056770833333,0.629039187541409,52600,86000
flat,2,27,31,12003,6286.931770833334,5986.0265625,-0.04786201271171875,46600,46600
flat,2,27,59,12006,6286.931770833334,10233.465104166668,0.62773598906263,46600,75500
flat,2,28,29,12001,7031.660416666667,6464.561979166667,-0.08064929247092834,52600,46600
flat,2,28,30,12002,7031.660416666667,6441.1015625,-0.08398569031674297,52600,46600
flat,2,28,60,12006,7031.660416666667,11141.616666666667,0.5844929940385701,52600,86000
flat,2,29,31,12002,6464.561979166667,5986.0265625,-0.07402441467942322,46600,46600
flat,2,29,61,12006,6464.561979166667,10230.0359375,0.5824793652637752,46600,75500
flat,2,30,31,12001,6441.1015625,5986.0265625,-0.07065173489103782,46600,46600
flat,2,30,62,12006,6441.1015625,10023.950520833334,0.5562478597127902,46600,75500
flat,2,31,63,12006,5986.0265625,9323.7578125,0.557587109771533,46600,66700
flat,2,32,33,12001,10231.973958333334,10345.095833333333,0.011055723505616122,75500,75500
flat,2,32,34,12002,10231.973958333334,10376.347395833332,0.014110027848772466,75500,75500
flat,2,32,36,12003,10231.973958333334,10401.4578125,0.016564140493011248,75500,75500
flat,2,32,40,12004,10231.973958333334,10905.605208333332,0.06583590348677215,75500,86000
flat,2,32,48,12005,10231.973958333334,13346.601041666667,0.3044013888245536,75500,97900
flat,2,33,35,12002,10345.095833333333,9493.717708333334,-0.08229775139025208,75500,75500
flat,2,33,37,12003,10345.095833333333,9571.581770833332,-0.07477108718583647,75500,75500
flat,2,33,41,12004,10345.095833333333,10243.722916666668,-0.009799127847615274,75500,75500
flat,2,33,49,12005,10345.095833333333,12039.021875,0.1637419381083549,75500,86000
flat,2,34,35,12001,10376.347395833332,9493.717708333334,-0.08506169404605923,75500,75500
flat,2,34,38,12003,10376.347395833332,9393.2703125,-0.09474211356185802,75500,66700
flat,2,34,42,12004,10376.347395833332,10126.303645833334,-0.024097472883416127,75500,75500
flat,2,34,50,12005,10376.347395833332,11725.2703125,0.12999978366263387,75500,86000
flat,2,35,39,12003,9493.717708333334,8618.957291666668,-0.09214097612138017,75500,66700
flat,2,35,43,12004,9493.717708333334,9210.233854166667,-0.029860152036944587,75500,66700
flat,2,35,51,12005,9493.717708333334,10632.271354166667,0.119927059220851,75500,75500
flat,2,36,37,12001,10401.4578125,9571.581770833332,-0.07978458948988487,75500,75500
flat,2,36,38,12002,10401.4578125,9393.2703125,-0.0969275190241512,75500,66700
flat,2,36,44,12004,10401.4578125,10170.260416666666,-0.022227403119925326,75500,75500
flat,2,36,52,12005,10401.4578125,11695.426041666668,0.12440258399275872,75500,86000
flat,2,37,39,12002,9571.581770833332,8618.957291666668,-0.09952633764980379,75500,66700
flat,2,37,45,12004,9571.581770833332,9275.895833333334,-0.03089206617876028,75500,66700
flat,2,37,53,12005,9571.581770833332,10631.6984375,0.11075668495013757,75500,75500
flat,2,38,39,12001,9393.2703125,8618.957291666668,-0.08243274121505095,66700,66700
flat,2,38,46,12004,9393.2703125,9109.245833333332,-0.03023701753676833,66700,66700
flat,2,38,54,12005,9393.2703125,10403.29375,0.10752628252973007,66700,75500
flat,2,39,47,12004,8618.957291666668,8387.394791666668,-0.026866648965053863,66700,66700
flat,2,39,55,12005,8618.957291666668,9595.006770833334,0.1132444965367645,66700,75500
flat,2,40,41,12001,10905.605208333332,10243.722916666668,-0.060691935846063694,86000,75500
flat,2,40,42,12002,10905.605208333332,10126.303645833334,-0.0714588092648456,86000,75500
flat,2,40,44,12003,10905.605208333332,10170.260416666666,-0.0674281507187483,86000,75500
flat,2,40,56,12005,10905.605208333332,12755.382291666667,0.16961709579582607,86000,97900
flat,2,41,43,12002,10243.722916666668,9210.233854166667,-0.10088998608294064,75500,66700
flat,2,41,45,12003,10243.722916666668,9275.895833333334,-0.09448001387841787,75500,66700
flat,2,41,57,12005,10243.722916666668,11482.652604166668,0.1209452557023234,75500,86000
flat,2,42,43,12001,10126.303645833334,9210.233854166667,-0.09046438105217214,75500,66700
flat,2,42,46,12003,10126.303645833334,9109.245833333332,-0.10043722251193699,75500,66700
flat,2,42,58,12005,10126.303645833334,11154.056770833333,0.1014934136823844,75500,86000
flat,2,43,47,12003,9210.233854166667,8387.394791666668,-0.08933964929975702,66700,66700
flat,2,43,59,12005,9210.233854166667,10233.465104166668,0.11109720623837327,66700,75500
flat,2,44,45,12001,10170.260416666666,9275.895833333334,-0.08793920181902903,75500,66700
flat,2,44,46,12002,10170.260416666666,9109.245833333332,-0.10432521291141961,75500,66700
flat,2,44,60,12005,10170.260416666666,11141.616666666667,0.09550947667064413,75500,86000
flat,2,45,47,12002,9275.895833333334,8387.394791666668,-0.0957860089883501,66700,66700
flat,2,45,61,12005,9275.895833333334,10230.0359375,0.10286231338841945,66700,75500
flat,2,46,47,12001,9109.245833333332,8387.394791666668,-0.07924377658413895,66700,66700
flat,2,46,62,12005,9109.245833333332,10023.950520833334,0.10041497443760217,66700,75500
flat,2,47,63,12005,8387.394791666668,9323.7578125,0.11163931638983549,66700,66700
flat,2,48,49,12001,13346.601041666667,12039.021875,-0.0979709487520114,97900,86000
flat,2,48,50,12002,13346.601041666667,11725.2703125,-0.12147892366790947,97900,86000
flat,2,48,52,12003,13346.601041666667,11695.426041666668,-0.12371501889096759,97900,86000
flat,2,48,56,12004,13346.601041666667,12755.382291666667,-0.04429732694895716,97900,97900
flat,2,49,51,12002,12039.021875,10632.271354166667,-0.11684923704263417,86000,75500
flat,2,49,53,12003,12039.021875,10631.6984375,-0.11689682534944323,86000,75500
flat,2,49,57,12004,12039.021875,11482.652604166668,-0.04621382672197638,86000,86000
flat,2,50,51,12001,11725.2703125,10632.271354166667,-0.09321737829516108,86000,75500
flat,2,50,54,12003,11725.2703125,10403.29375,-0.11274593482852802,86000,75500
flat,2,50,58,12004,11725.2703125,11154.056770833333,-0.04871644972292977,86000,86000
flat,2,51,55,12003,10632.271354166667,9595.006770833334,-0.09755813680647285,75500,75500
flat,2,51,59,12004,10632.271354166667,10233.465104166668,-0.03750903609544465,75500,75500
flat,2,52,53,12001,11695.426041666668,10631.6984375,-0.09095244588585172,86000,75500
flat,2,52,54,12002,11695.426041666668,10403.29375,-0.11048184880681189,86000,75500
flat,2,52,60,12004,11695.426041666668,11141.616666666667,-0.04735264649846649,86000,86000
flat,2,53,55,12002,10631.6984375,9595.006770833334,-0.09750950638423483,75500,75500
flat,2,53,61,12004,10631.6984375,10230.0359375,-0.03777971152598336,75500,75500
flat,2,54,55,12001,10403.29375,9595.006770833334,-0.07769529522000351,75500,75500
flat,2,54,62,12004,10403.29375,10023.950520833334,-0.03646376217788394,75500,75500
flat,2,55,63,12004,9595.006770833334,9323.7578125,-0.028269803743950384,75500,66700
flat,2,56,57,12001,12755.382291666667,11482.652604166668,-0.09977981517116097,97900,86000
flat,2,56,58,12002,12755.382291666667,11154.056770833333,-0.12554116248475833,97900,86000
flat,2,56,60,12003,12755.382291666667,11141.616666666667,-0.12651644522283767,97900,86000
flat,2,57,59,12002,11482.652604166668,10233.465104166668,-0.10878910501452532,86000,75500
flat,2,57,61,12003,11482.652604166668,10230.0359375,-0.10908774390789588,86000,75500
flat,2,58,59,12001,11154.056770833333,10233.465104166668,-0.08253424611159543,86000,75500
flat,2,58,62,12003,11154.056770833333,10023.950520833334,-0.10131795751256223,86000,75500
flat,2,59,63,12003,10233.465104166668,9323.7578125,-0.088895333340832,75500,66700
flat,2,60,61,12001,11141.616666666667,10230.0359375,-0.08181763530726383,86000,75500
flat,2,60,62,12002,11141.616666666667,10023.950520833334,-0.10031453955664715,86000,75500
flat,2,61,63,12002,10230.0359375,9323.7578125,-0.08858992583573222,75500,66700
flat,2,62,63,12001,10023.950520833334,9323.7578125,-0.06985197172293345,75500,66700
